Lagernummer;Lagerplatz;Aktivität;Fortlaufende Nummer;Aktivitätsbereich;Lagertyp;Lagerbereich;Lagerplatzgang;Sortierreihenfolge;Entfernung zum Start des Gangs;Ganglänge;Folgegang;Enfernung zum Folgegang;Konsolidierungsgrup.;Nachrichtenzeile
4901;KL23001  B04;PTWY;165;KL2P;KL2;;3;10164;;;;;;
4901;KL23001  B05;PTWY;166;KL2P;KL2;;3;10165;;;;;;
4901;KL23001  B06;PTWY;167;KL2P;KL2;;3;10166;;;;;;
4901;KL23001  B07;PTWY;168;KL2P;KL2;;3;10167;;;;;;
4901;KL23001  B08;PTWY;169;KL2P;KL2;;3;10168;;;;;;
4901;KL23001  B09;PTWY;170;KL2P;KL2;;3;10169;;;;;;
4901;KL23001  B10;PTWY;171;KL2P;KL2;;3;10170;;;;;;
4901;KL23001  B11;PTWY;172;KL2P;KL2;;3;10171;;;;;;
4901;KL23001  B12;PTWY;173;KL2P;KL2;;3;10172;;;;;;
4901;KL23001  B13;PTWY;174;KL2P;KL2;;3;10173;;;;;;
4901;KL23001  B14;PTWY;175;KL2P;KL2;;3;10174;;;;;;
4901;KL23001  B15;PTWY;176;KL2P;KL2;;3;10175;;;;;;
4901;KL23001  C01;PTWY;177;KL2P;KL2;;3;10176;;;;;;
4901;KL23001  C02;PTWY;178;KL2P;KL2;;3;10177;;;;;;
4901;KL23001  C03;PTWY;179;KL2P;KL2;;3;10178;;;;;;
4901;KL23001  C04;PTWY;180;KL2P;KL2;;3;10179;;;;;;
4901;KL23001  C05;PTWY;181;KL2P;KL2;;3;10180;;;;;;
4901;KL23001  C06;PTWY;182;KL2P;KL2;;3;10181;;;;;;
4901;KL23001  C07;PTWY;183;KL2P;KL2;;3;10182;;;;;;
4901;KL23001  C08;PTWY;184;KL2P;KL2;;3;10183;;;;;;
4901;KL23001  C09;PTWY;185;KL2P;KL2;;3;10184;;;;;;
4901;KL23001  C10;PTWY;186;KL2P;KL2;;3;10185;;;;;;
4901;KL23001  C11;PTWY;187;KL2P;KL2;;3;10186;;;;;;
4901;KL23001  C12;PTWY;188;KL2P;KL2;;3;10187;;;;;;
4901;KL23001  C13;PTWY;189;KL2P;KL2;;3;10188;;;;;;
4901;KL23001  C14;PTWY;190;KL2P;KL2;;3;10189;;;;;;
4901;KL23001  C15;PTWY;191;KL2P;KL2;;3;10190;;;;;;
4901;KL23002  B01;PTWY;192;KL2P;KL2;;3;10191;;;;;;
4901;KL23002  B02;PTWY;193;KL2P;KL2;;3;10192;;;;;;
4901;KL23003  A01;PTWY;194;KL2P;KL2;;3;10193;;;;;;
4901;KL23003  A02;PTWY;195;KL2P;KL2;;3;10194;;;;;;
4901;KL23003  A03;PTWY;196;KL2P;KL2;;3;10195;;;;;;
4901;KL23003  A04;PTWY;197;KL2P;KL2;;3;10196;;;;;;
4901;KL23003  A05;PTWY;198;KL2P;KL2;;3;10197;;;;;;
4901;KL23003  A06;PTWY;199;KL2P;KL2;;3;10198;;;;;;
4901;KL23003  A07;PTWY;200;KL2P;KL2;;3;10199;;;;;;
4901;KL23003  A08;PTWY;201;KL2P;KL2;;3;10200;;;;;;
4901;KL23003  A09;PTWY;202;KL2P;KL2;;3;10201;;;;;;
4901;KL23003  A10;PTWY;203;KL2P;KL2;;3;10202;;;;;;
4901;KL23003  A11;PTWY;204;KL2P;KL2;;3;10203;;;;;;
4901;KL23003  A12;PTWY;205;KL2P;KL2;;3;10204;;;;;;
4901;KL23003  A13;PTWY;206;KL2P;KL2;;3;10205;;;;;;
4901;KL23003  A14;PTWY;207;KL2P;KL2;;3;10206;;;;;;
4901;KL23003  A15;PTWY;208;KL2P;KL2;;3;10207;;;;;;
4901;KL23003  B01;PTWY;209;KL2P;KL2;;3;10208;;;;;;
4901;KL23003  B02;PTWY;210;KL2P;KL2;;3;10209;;;;;;
4901;KL23003  B03;PTWY;211;KL2P;KL2;;3;10210;;;;;;
4901;KL23003  B04;PTWY;212;KL2P;KL2;;3;10211;;;;;;
4901;KL23003  B05;PTWY;213;KL2P;KL2;;3;10212;;;;;;
4901;KL23003  B06;PTWY;214;KL2P;KL2;;3;10213;;;;;;
4901;KL23003  B07;PTWY;215;KL2P;KL2;;3;10214;;;;;;
4901;KL23003  B08;PTWY;216;KL2P;KL2;;3;10215;;;;;;
4901;KL23003  B09;PTWY;217;KL2P;KL2;;3;10216;;;;;;
4901;KL23003  B10;PTWY;218;KL2P;KL2;;3;10217;;;;;;
4901;KL23003  B11;PTWY;219;KL2P;KL2;;3;10218;;;;;;
4901;KL23003  B12;PTWY;220;KL2P;KL2;;3;10219;;;;;;
4901;KL23003  B13;PTWY;221;KL2P;KL2;;3;10220;;;;;;
4901;KL23003  B14;PTWY;222;KL2P;KL2;;3;10221;;;;;;
4901;KL23003  B15;PTWY;223;KL2P;KL2;;3;10222;;;;;;
4901;KL23003  C01;PTWY;224;KL2P;KL2;;3;10223;;;;;;
4901;KL23003  C02;PTWY;225;KL2P;KL2;;3;10224;;;;;;
4901;KL23003  C03;PTWY;226;KL2P;KL2;;3;10225;;;;;;
4901;KL23003  C04;PTWY;227;KL2P;KL2;;3;10226;;;;;;
4901;KL23003  C05;PTWY;228;KL2P;KL2;;3;10227;;;;;;
4901;KL23003  C06;PTWY;229;KL2P;KL2;;3;10228;;;;;;
4901;KL23003  C07;PTWY;230;KL2P;KL2;;3;10229;;;;;;
4901;KL23003  C08;PTWY;231;KL2P;KL2;;3;10230;;;;;;
4901;KL23003  C09;PTWY;232;KL2P;KL2;;3;10231;;;;;;
4901;KL23003  C10;PTWY;233;KL2P;KL2;;3;10232;;;;;;
4901;KL23003  C11;PTWY;234;KL2P;KL2;;3;10233;;;;;;
4901;KL23003  C12;PTWY;235;KL2P;KL2;;3;10234;;;;;;
4901;KL23003  C13;PTWY;236;KL2P;KL2;;3;10235;;;;;;
4901;KL23003  C14;PTWY;237;KL2P;KL2;;3;10236;;;;;;
4901;KL23003  C15;PTWY;238;KL2P;KL2;;3;10237;;;;;;
4901;KL23004  B01;PTWY;239;KL2P;KL2;;3;10238;;;;;;
4901;KL23004  B02;PTWY;240;KL2P;KL2;;3;10239;;;;;;
4901;KL23004  B03;PTWY;241;KL2P;KL2;;3;10240;;;;;;
4901;KL23005  A01;PTWY;242;KL2P;KL2;;3;10241;;;;;;
4901;KL23005  A02;PTWY;243;KL2P;KL2;;3;10242;;;;;;
4901;KL23005  A03;PTWY;244;KL2P;KL2;;3;10243;;;;;;
4901;KL23005  A04;PTWY;245;KL2P;KL2;;3;10244;;;;;;
4901;KL23005  A05;PTWY;246;KL2P;KL2;;3;10245;;;;;;
4901;KL23005  A06;PTWY;247;KL2P;KL2;;3;10246;;;;;;
4901;KL23005  A07;PTWY;248;KL2P;KL2;;3;10247;;;;;;
4901;KL23005  A08;PTWY;249;KL2P;KL2;;3;10248;;;;;;
4901;KL23005  A09;PTWY;250;KL2P;KL2;;3;10249;;;;;;
4901;KL23005  A10;PTWY;251;KL2P;KL2;;3;10250;;;;;;
4901;KL23005  A11;PTWY;252;KL2P;KL2;;3;10251;;;;;;
4901;KL23005  A12;PTWY;253;KL2P;KL2;;3;10252;;;;;;
4901;KL23005  A13;PTWY;254;KL2P;KL2;;3;10253;;;;;;
4901;KL23005  A14;PTWY;255;KL2P;KL2;;3;10254;;;;;;
4901;KL23005  A15;PTWY;256;KL2P;KL2;;3;10255;;;;;;
4901;KL23005  B01;PTWY;257;KL2P;KL2;;3;10256;;;;;;
4901;KL23005  B02;PTWY;258;KL2P;KL2;;3;10257;;;;;;
4901;KL23005  B03;PTWY;259;KL2P;KL2;;3;10258;;;;;;
4901;KL23005  B04;PTWY;260;KL2P;KL2;;3;10259;;;;;;
4901;KL23005  B05;PTWY;261;KL2P;KL2;;3;10260;;;;;;
4901;KL23005  B06;PTWY;262;KL2P;KL2;;3;10261;;;;;;
4901;KL23005  B07;PTWY;263;KL2P;KL2;;3;10262;;;;;;
4901;KL23005  B08;PTWY;264;KL2P;KL2;;3;10263;;;;;;
4901;KL23005  B09;PTWY;265;KL2P;KL2;;3;10264;;;;;;
4901;KL23005  B10;PTWY;266;KL2P;KL2;;3;10265;;;;;;
4901;KL23005  B11;PTWY;267;KL2P;KL2;;3;10266;;;;;;
4901;KL23005  B12;PTWY;268;KL2P;KL2;;3;10267;;;;;;
