Lagernummer;Lagerplatz;Aktivität;Fortlaufende Nummer;Aktivitätsbereich;Lagertyp;Lagerbereich;Lagerplatzgang;Sortierreihenfolge;Entfernung zum Start des Gangs;Ganglänge;Folgegang;Enfernung zum Folgegang;Konsolidierungsgrup.;Nachrichtenzeile
4901;KL37014  B05;ZOPI;208;ZOPF;KL3;;3;10207;;;;;;
4901;KL37014  B06;ZOPI;209;ZOPF;KL3;;3;10208;;;;;;
4901;KL37014  C01;ZOPI;210;ZOPF;KL3;;3;10209;;;;;;
4901;KL37014  C02;ZOPI;211;ZOPF;KL3;;3;10210;;;;;;
4901;KL37014  C03;ZOPI;212;ZOPF;KL3;;3;10211;;;;;;
4901;KL37014  C04;ZOPI;213;ZOPF;KL3;;3;10212;;;;;;
4901;KL37014  C05;ZOPI;214;ZOPF;KL3;;3;10213;;;;;;
4901;KL37014  C06;ZOPI;215;ZOPF;KL3;;3;10214;;;;;;
4901;KL37014  D01;ZOPI;216;ZOPF;KL3;;3;10215;;;;;;
4901;KL37014  D02;ZOPI;217;ZOPF;KL3;;3;10216;;;;;;
4901;KL37014  D03;ZOPI;218;ZOPF;KL3;;3;10217;;;;;;
4901;KL37014  D04;ZOPI;219;ZOPF;KL3;;3;10218;;;;;;
4901;KL37014  D05;ZOPI;220;ZOPF;KL3;;3;10219;;;;;;
4901;KL37014  D06;ZOPI;221;ZOPF;KL3;;3;10220;;;;;;
4901;KL37014  D07;ZOPI;222;ZOPF;KL3;;3;10221;;;;;;
4901;KL37015  A01;ZOPI;223;ZOPF;KL3;;3;10222;;;;;;
4901;KL37015  A02;ZOPI;224;ZOPF;KL3;;3;10223;;;;;;
4901;KL37015  A03;ZOPI;225;ZOPF;KL3;;3;10224;;;;;;
4901;KL37015  A04;ZOPI;226;ZOPF;KL3;;3;10225;;;;;;
4901;KL37015  A05;ZOPI;227;ZOPF;KL3;;3;10226;;;;;;
4901;KL37015  B01;ZOPI;228;ZOPF;KL3;;3;10227;;;;;;
4901;KL37015  B02;ZOPI;229;ZOPF;KL3;;3;10228;;;;;;
4901;KL37015  B03;ZOPI;230;ZOPF;KL3;;3;10229;;;;;;
4901;KL37015  B04;ZOPI;231;ZOPF;KL3;;3;10230;;;;;;
4901;KL37015  B05;ZOPI;232;ZOPF;KL3;;3;10231;;;;;;
4901;KL37015  B06;ZOPI;233;ZOPF;KL3;;3;10232;;;;;;
4901;KL37015  B07;ZOPI;234;ZOPF;KL3;;3;10233;;;;;;
4901;KL37015  C01;ZOPI;235;ZOPF;KL3;;3;10234;;;;;;
4901;KL37015  C02;ZOPI;236;ZOPF;KL3;;3;10235;;;;;;
4901;KL37015  C03;ZOPI;237;ZOPF;KL3;;3;10236;;;;;;
4901;KL37015  C04;ZOPI;238;ZOPF;KL3;;3;10237;;;;;;
4901;KL37015  C05;ZOPI;239;ZOPF;KL3;;3;10238;;;;;;
4901;KL37015  C06;ZOPI;240;ZOPF;KL3;;3;10239;;;;;;
4901;KL37015  C07;ZOPI;241;ZOPF;KL3;;3;10240;;;;;;
4901;KL37015  D01;ZOPI;242;ZOPF;KL3;;3;10241;;;;;;
4901;KL37015  D02;ZOPI;243;ZOPF;KL3;;3;10242;;;;;;
4901;KL37015  D03;ZOPI;244;ZOPF;KL3;;3;10243;;;;;;
4901;KL37015  D04;ZOPI;245;ZOPF;KL3;;3;10244;;;;;;
4901;KL37016  A01;ZOPI;246;ZOPF;KL3;;3;10245;;;;;;
4901;KL37016  A02;ZOPI;247;ZOPF;KL3;;3;10246;;;;;;
4901;KL37016  A03;ZOPI;248;ZOPF;KL3;;3;10247;;;;;;
4901;KL37016  A04;ZOPI;249;ZOPF;KL3;;3;10248;;;;;;
4901;KL37016  A05;ZOPI;250;ZOPF;KL3;;3;10249;;;;;;
4901;KL37016  A06;ZOPI;251;ZOPF;KL3;;3;10250;;;;;;
4901;KL37016  B01;ZOPI;252;ZOPF;KL3;;3;10251;;;;;;
4901;KL37016  B02;ZOPI;253;ZOPF;KL3;;3;10252;;;;;;
4901;KL37016  B03;ZOPI;254;ZOPF;KL3;;3;10253;;;;;;
4901;KL37016  B04;ZOPI;255;ZOPF;KL3;;3;10254;;;;;;
4901;KL37016  B05;ZOPI;256;ZOPF;KL3;;3;10255;;;;;;
4901;KL37016  B06;ZOPI;257;ZOPF;KL3;;3;10256;;;;;;
4901;KL37016  B07;ZOPI;258;ZOPF;KL3;;3;10257;;;;;;
4901;KL37016  B08;ZOPI;259;ZOPF;KL3;;3;10258;;;;;;
4901;KL37016  C01;ZOPI;260;ZOPF;KL3;;3;10259;;;;;;
4901;KL37016  C02;ZOPI;261;ZOPF;KL3;;3;10260;;;;;;
4901;KL37016  C03;ZOPI;262;ZOPF;KL3;;3;10261;;;;;;
4901;KL37016  C04;ZOPI;263;ZOPF;KL3;;3;10262;;;;;;
4901;KL37016  C05;ZOPI;264;ZOPF;KL3;;3;10263;;;;;;
4901;KL37016  C06;ZOPI;265;ZOPF;KL3;;3;10264;;;;;;
4901;KL37016  D01;ZOPI;266;ZOPF;KL3;;3;10265;;;;;;
4901;KL37016  D02;ZOPI;267;ZOPF;KL3;;3;10266;;;;;;
